Date,Event,unifiedAppName,"May 20 2024, 12:00AM - May 15 2025, 7:09PM"
2025-01-27,All Events [Unique Users],RCAppWeb,180884
2025-01-27,All Events [Unique Users],RCIntuneAppMobile,4269
2025-01-27,All Events [Unique Users],RCSoloAppMobile,4
2025-01-27,All Events [Unique Users],RainbowOfficeDesktop,0
2025-01-27,All Events [Unique Users],RainbowOfficeMobile,1
2025-01-27,All Events [Unique Users],RainbowOfficeWeb,0
2025-01-27,All Events [Unique Users],RingCentral for Microsoft Teams,0
2025-01-27,All Events [Unique Users],RingCentral for Teams,8
2025-01-27,All Events [Unique Users],RingCentral,22863
2025-01-27,All Events [Unique Users],RingCentralForTeams,102542
2025-01-27,All Events [Unique Users],RingExForGoogle,0
2025-01-27,All Events [Unique Users],RoomsController,424
2025-01-27,All Events [Unique Users],RoomsHost RCVideo,0
2025-01-27,All Events [Unique Users],RoomsHost,358
2025-01-27,All Events [Unique Users],TELUS Business Connect for Teams,0
2025-01-27,All Events [Unique Users],Unify Office,1141
2025-01-27,All Events [Unique Users],UnifyOfficeDesktop,7830
2025-01-27,All Events [Unique Users],UnifyOfficeMobile,2540
2025-01-27,All Events [Unique Users],UnifyOfficeWeb,408
2025-01-27,All Events [Unique Users],VodafoneBusinessDesktop,15045
2025-01-27,All Events [Unique Users],VodafoneBusinessMobile,17133
2025-01-27,All Events [Unique Users],VodafoneBusinessWeb,952
2025-02-03,All Events [Unique Users],AT&T Office@Hand for Teams,1
2025-02-03,All Events [Unique Users],AvayaCloudDesktop,73458
2025-02-03,All Events [Unique Users],AvayaCloudMobile,45887
2025-02-03,All Events [Unique Users],AvayaCloudOfficeForGoogle,0
2025-02-03,All Events [Unique Users],AvayaCloudOfficeForTeams,1114
2025-02-03,All Events [Unique Users],AvayaCloudWeb,6618
2025-02-03,All Events [Unique Users],BT Cloud Work for Teams,0
2025-02-03,All Events [Unique Users],BTCloudWorkDesktop,18303
2025-02-03,All Events [Unique Users],BTCloudWorkForTeams,1945
2025-02-03,All Events [Unique Users],BTCloudWorkMobile,21103
2025-02-03,All Events [Unique Users],BTCloudWorkWeb,941
2025-02-03,All Events [Unique Users],BusinessConnectDesktop,31170
2025-02-03,All Events [Unique Users],BusinessConnectForTeams,2818
2025-02-03,All Events [Unique Users],BusinessConnectMobile,45230
2025-02-03,All Events [Unique Users],BusinessConnectWeb,2584
2025-02-03,All Events [Unique Users],OfficeAtHandDesktop,41311
2025-02-03,All Events [Unique Users],OfficeAtHandForTeams,1560
2025-02-03,All Events [Unique Users],OfficeAtHandMobile,40918
2025-02-03,All Events [Unique Users],OfficeAtHandWeb,4510
2025-02-03,All Events [Unique Users],RCAppBizDesktop,382
2025-02-03,All Events [Unique Users],RCAppBizWeb,41
2025-02-03,All Events [Unique Users],RCAppClassicDesktop,0
2025-02-03,All Events [Unique Users],RCAppClassicWeb,0
2025-02-03,All Events [Unique Users],RCAppDesktoP,0
2025-02-03,All Events [Unique Users],RCAppDesktop,1300089
2025-02-03,All Events [Unique Users],RCAppMobile,1045892
2025-02-03,All Events [Unique Users],RCAppSoloMobile,0
2025-02-03,All Events [Unique Users],RCAppWeb,182301
2025-02-03,All Events [Unique Users],RCIntuneAppMobile,4287
2025-02-03,All Events [Unique Users],RCSoloAppMobile,10
2025-02-03,All Events [Unique Users],RainbowOfficeDesktop,0
2025-02-03,All Events [Unique Users],RainbowOfficeMobile,0
2025-02-03,All Events [Unique Users],RainbowOfficeWeb,0
2025-02-03,All Events [Unique Users],RingCentral for Microsoft Teams,0
2025-02-03,All Events [Unique Users],RingCentral for Teams,3
2025-02-03,All Events [Unique Users],RingCentral,14055
2025-02-03,All Events [Unique Users],RingCentralForTeams,103403
2025-02-03,All Events [Unique Users],RingExForGoogle,0
2025-02-03,All Events [Unique Users],RoomsController,436
2025-02-03,All Events [Unique Users],RoomsHost RCVideo,0
2025-02-03,All Events [Unique Users],RoomsHost,348
2025-02-03,All Events [Unique Users],TELUS Business Connect for Teams,1
2025-02-03,All Events [Unique Users],Unify Office,1145
2025-02-03,All Events [Unique Users],UnifyOfficeDesktop,7875
2025-02-03,All Events [Unique Users],UnifyOfficeMobile,2578
2025-02-03,All Events [Unique Users],UnifyOfficeWeb,385
2025-02-03,All Events [Unique Users],VodafoneBusinessDesktop,15071
2025-02-03,All Events [Unique Users],VodafoneBusinessMobile,17158
2025-02-03,All Events [Unique Users],VodafoneBusinessWeb,963
2025-02-10,All Events [Unique Users],AT&T Office@Hand for Teams,0
2025-02-10,All Events [Unique Users],AvayaCloudDesktop,73993
2025-02-10,All Events [Unique Users],AvayaCloudMobile,45911
2025-02-10,All Events [Unique Users],AvayaCloudOfficeForGoogle,0
2025-02-10,All Events [Unique Users],AvayaCloudOfficeForTeams,1150
2025-02-10,All Events [Unique Users],AvayaCloudWeb,6420
2025-02-10,All Events [Unique Users],BT Cloud Work for Teams,1
2025-02-10,All Events [Unique Users],BTCloudWorkDesktop,18430
2025-02-10,All Events [Unique Users],BTCloudWorkForTeams,1965
2025-02-10,All Events [Unique Users],BTCloudWorkMobile,21183
2025-02-10,All Events [Unique Users],BTCloudWorkWeb,1016
2025-02-10,All Events [Unique Users],BusinessConnectDesktop,31684
2025-02-10,All Events [Unique Users],BusinessConnectForTeams,2824
2025-02-10,All Events [Unique Users],BusinessConnectMobile,45433
2025-02-10,All Events [Unique Users],BusinessConnectWeb,2577
2025-02-10,All Events [Unique Users],OfficeAtHandDesktop,41862
2025-02-10,All Events [Unique Users],OfficeAtHandForTeams,1583
2025-02-10,All Events [Unique Users],OfficeAtHandMobile,40933
2025-02-10,All Events [Unique Users],OfficeAtHandWeb,4395
2025-02-10,All Events [Unique Users],RCAppBizDesktop,385
2025-02-10,All Events [Unique Users],RCAppBizWeb,33
2025-02-10,All Events [Unique Users],RCAppClassicDesktop,0
2025-02-10,All Events [Unique Users],RCAppClassicWeb,0
2025-02-10,All Events [Unique Users],RCAppDesktoP,0
2025-02-10,All Events [Unique Users],RCAppDesktop,1315987
2025-02-10,All Events [Unique Users],RCAppMobile,1051054
2025-02-10,All Events [Unique Users],RCAppSoloMobile,0
2025-02-10,All Events [Unique Users],RCAppWeb,179922
2025-02-10,All Events [Unique Users],RCIntuneAppMobile,4345
2025-02-10,All Events [Unique Users],RCSoloAppMobile,5
2025-02-10,All Events [Unique Users],RainbowOfficeDesktop,0
2025-02-10,All Events [Unique Users],RainbowOfficeMobile,0
2025-02-10,All Events [Unique Users],RainbowOfficeWeb,0
2025-02-10,All Events [Unique Users],RingCentral for Microsoft Teams,0
2025-02-10,All Events [Unique Users],RingCentral for Teams,3
2025-02-10,All Events [Unique Users],RingCentral,9539
2025-02-10,All Events [Unique Users],RingCentralForTeams,105091
2025-02-10,All Events [Unique Users],RingExForGoogle,0
2025-02-10,All Events [Unique Users],RoomsController,437
2025-02-10,All Events [Unique Users],RoomsHost RCVideo,1
2025-02-10,All Events [Unique Users],RoomsHost,359
2025-02-10,All Events [Unique Users],TELUS Business Connect for Teams,1
2025-02-10,All Events [Unique Users],Unify Office,1175
2025-02-10,All Events [Unique Users],UnifyOfficeDesktop,7837
2025-02-10,All Events [Unique Users],UnifyOfficeMobile,2571
2025-02-10,All Events [Unique Users],UnifyOfficeWeb,359
2025-02-10,All Events [Unique Users],VodafoneBusinessDesktop,15181
2025-02-10,All Events [Unique Users],VodafoneBusinessMobile,17233
2025-02-10,All Events [Unique Users],VodafoneBusinessWeb,962
2025-02-17,All Events [Unique Users],AT&T Office@Hand for Teams,2
2025-02-17,All Events [Unique Users],AvayaCloudDesktop,72897
2025-02-17,All Events [Unique Users],AvayaCloudMobile,45318
2025-02-17,All Events [Unique Users],AvayaCloudOfficeForGoogle,0
2025-02-17,All Events [Unique Users],AvayaCloudOfficeForTeams,1219
2025-02-17,All Events [Unique Users],AvayaCloudWeb,6258
2025-02-17,All Events [Unique Users],BT Cloud Work for Teams,1
2025-02-17,All Events [Unique Users],BTCloudWorkDesktop,18565
2025-02-17,All Events [Unique Users],BTCloudWorkForTeams,1934
2025-02-17,All Events [Unique Users],BTCloudWorkMobile,20924
2025-02-17,All Events [Unique Users],BTCloudWorkWeb,1013
2025-02-17,All Events [Unique Users],BusinessConnectDesktop,31198
2025-02-17,All Events [Unique Users],BusinessConnectForTeams,2817
2025-02-17,All Events [Unique Users],BusinessConnectMobile,45252
2025-02-17,All Events [Unique Users],BusinessConnectWeb,2502
2025-02-17,All Events [Unique Users],OfficeAtHandDesktop,41268
2025-02-17,All Events [Unique Users],OfficeAtHandForTeams,1592
2025-02-17,All Events [Unique Users],OfficeAtHandMobile,40915
2025-02-17,All Events [Unique Users],OfficeAtHandWeb,4336
2025-02-17,All Events [Unique Users],RCAppBizDesktop,381
2025-02-17,All Events [Unique Users],RCAppBizWeb,38
2025-02-17,All Events [Unique Users],RCAppClassicDesktop,0
2025-02-17,All Events [Unique Users],RCAppClassicWeb,0
2025-02-17,All Events [Unique Users],RCAppDesktoP,0
2025-02-17,All Events [Unique Users],RCAppDesktop,1301727
2025-02-17,All Events [Unique Users],RCAppMobile,1051634
2025-02-17,All Events [Unique Users],RCAppSoloMobile,0
2025-02-17,All Events [Unique Users],RCAppWeb,177081
2025-02-17,All Events [Unique Users],RCIntuneAppMobile,4411
2025-02-17,All Events [Unique Users],RCSoloAppMobile,21
2025-02-17,All Events [Unique Users],RainbowOfficeDesktop,1
2025-02-17,All Events [Unique Users],RainbowOfficeMobile,0
2025-02-17,All Events [Unique Users],RainbowOfficeWeb,0
2025-02-17,All Events [Unique Users],RingCentral for Microsoft Teams,0
2025-02-17,All Events [Unique Users],RingCentral for Teams,2
2025-02-17,All Events [Unique Users],RingCentral,7375
2025-02-17,All Events [Unique Users],RingCentralForTeams,105808
2025-02-17,All Events [Unique Users],RingExForGoogle,0
2025-02-17,All Events [Unique Users],RoomsController,429
2025-02-17,All Events [Unique Users],RoomsHost RCVideo,1
2025-02-17,All Events [Unique Users],RoomsHost,336
2025-02-17,All Events [Unique Users],TELUS Business Connect for Teams,0
2025-02-17,All Events [Unique Users],Unify Office,1182
2025-02-17,All Events [Unique Users],UnifyOfficeDesktop,7734
2025-02-17,All Events [Unique Users],UnifyOfficeMobile,2490
2025-02-17,All Events [Unique Users],UnifyOfficeWeb,353
2025-02-17,All Events [Unique Users],VodafoneBusinessDesktop,15110
2025-02-17,All Events [Unique Users],VodafoneBusinessMobile,17295
2025-02-17,All Events [Unique Users],VodafoneBusinessWeb,1032
2025-02-24,All Events [Unique Users],AT&T Office@Hand for Teams,0
2025-02-24,All Events [Unique Users],AvayaCloudDesktop,73992
2025-02-24,All Events [Unique Users],AvayaCloudMobile,45935
2025-02-24,All Events [Unique Users],AvayaCloudOfficeForGoogle,0
2025-02-24,All Events [Unique Users],AvayaCloudOfficeForTeams,1225
2025-02-24,All Events [Unique Users],AvayaCloudWeb,6305
2025-02-24,All Events [Unique Users],BT Cloud Work for Teams,0
2025-02-24,All Events [Unique Users],BTCloudWorkDesktop,18855
2025-02-24,All Events [Unique Users],BTCloudWorkForTeams,1988
2025-02-24,All Events [Unique Users],BTCloudWorkMobile,21240
2025-02-24,All Events [Unique Users],BTCloudWorkWeb,1071
2025-02-24,All Events [Unique Users],BusinessConnectDesktop,31850
2025-02-24,All Events [Unique Users],BusinessConnectForTeams,2885
2025-02-24,All Events [Unique Users],BusinessConnectMobile,46123
2025-02-24,All Events [Unique Users],BusinessConnectWeb,2571
2025-02-24,All Events [Unique Users],OfficeAtHandDesktop,41584
2025-02-24,All Events [Unique Users],OfficeAtHandForTeams,1606
2025-02-24,All Events [Unique Users],OfficeAtHandMobile,41273
2025-02-24,All Events [Unique Users],OfficeAtHandWeb,4373
2025-02-24,All Events [Unique Users],RCAppBizDesktop,371
2025-02-24,All Events [Unique Users],RCAppBizWeb,36
2025-02-24,All Events [Unique Users],RCAppClassicDesktop,0
2025-02-24,All Events [Unique Users],RCAppClassicWeb,0
2025-02-24,All Events [Unique Users],RCAppDesktoP,0
2025-02-24,All Events [Unique Users],RCAppDesktop,1367535
2025-02-24,All Events [Unique Users],RCAppMobile,1065592
2025-02-24,All Events [Unique Users],RCAppSoloMobile,0
2025-02-24,All Events [Unique Users],RCAppWeb,182627
2025-02-24,All Events [Unique Users],RCIntuneAppMobile,4772
2025-02-24,All Events [Unique Users],RCSoloAppMobile,6
2025-02-24,All Events [Unique Users],RainbowOfficeDesktop,0
2025-02-24,All Events [Unique Users],RainbowOfficeMobile,1
2025-02-24,All Events [Unique Users],RainbowOfficeWeb,0
2025-02-24,All Events [Unique Users],RingCentral for Microsoft Teams,0
2025-02-24,All Events [Unique Users],RingCentral for Teams,5
2025-02-24,All Events [Unique Users],RingCentral,6074
2025-02-24,All Events [Unique Users],RingCentralForTeams,108955
2025-02-24,All Events [Unique Users],RingExForGoogle,0
2025-02-24,All Events [Unique Users],RoomsController,434
2025-02-24,All Events [Unique Users],RoomsHost RCVideo,1
2025-02-24,All Events [Unique Users],RoomsHost,334
2025-02-24,All Events [Unique Users],TELUS Business Connect for Teams,0
2025-02-24,All Events [Unique Users],Unify Office,1208
2025-02-24,All Events [Unique Users],UnifyOfficeDesktop,7640
2025-02-24,All Events [Unique Users],UnifyOfficeMobile,2496
2025-02-24,All Events [Unique Users],UnifyOfficeWeb,344
2025-02-24,All Events [Unique Users],VodafoneBusinessDesktop,15704
2025-02-24,All Events [Unique Users],VodafoneBusinessMobile,17522
2025-02-24,All Events [Unique Users],VodafoneBusinessWeb,1306
2025-03-03,All Events [Unique Users],AT&T Office@Hand for Teams,0
2025-03-03,All Events [Unique Users],AvayaCloudDesktop,73460
2025-03-03,All Events [Unique Users],AvayaCloudMobile,45951
2025-03-03,All Events [Unique Users],AvayaCloudOfficeForGoogle,0
2025-03-03,All Events [Unique Users],AvayaCloudOfficeForTeams,1200
2025-03-03,All Events [Unique Users],AvayaCloudWeb,6297
2025-03-03,All Events [Unique Users],BT Cloud Work for Teams,0
2025-03-03,All Events [Unique Users],BTCloudWorkDesktop,18756
2025-03-03,All Events [Unique Users],BTCloudWorkForTeams,1932
2025-03-03,All Events [Unique Users],BTCloudWorkMobile,21173
2025-03-03,All Events [Unique Users],BTCloudWorkWeb,1147
2025-03-03,All Events [Unique Users],BusinessConnectDesktop,31873
2025-03-03,All Events [Unique Users],BusinessConnectForTeams,2897
2025-03-03,All Events [Unique Users],BusinessConnectMobile,46031
2025-03-03,All Events [Unique Users],BusinessConnectWeb,2568
2025-03-03,All Events [Unique Users],OfficeAtHandDesktop,41565
2025-03-03,All Events [Unique Users],OfficeAtHandForTeams,1640
2025-03-03,All Events [Unique Users],OfficeAtHandMobile,41227
2025-03-03,All Events [Unique Users],OfficeAtHandWeb,4506
2025-03-03,All Events [Unique Users],RCAppBizDesktop,359
2025-03-03,All Events [Unique Users],RCAppBizWeb,41
2025-03-03,All Events [Unique Users],RCAppClassicDesktop,1
2025-03-03,All Events [Unique Users],RCAppClassicWeb,0
2025-03-03,All Events [Unique Users],RCAppDesktoP,0
2025-03-03,All Events [Unique Users],RCAppDesktop,1364016
2025-03-03,All Events [Unique Users],RCAppMobile,1068499
2025-03-03,All Events [Unique Users],RCAppSoloMobile,0
2025-03-03,All Events [Unique Users],RCAppWeb,183526
2025-03-03,All Events [Unique Users],RCIntuneAppMobile,4834
2025-03-03,All Events [Unique Users],RCSoloAppMobile,4
2025-03-03,All Events [Unique Users],RainbowOfficeDesktop,0
2025-03-03,All Events [Unique Users],RainbowOfficeMobile,2
2025-03-03,All Events [Unique Users],RainbowOfficeWeb,0
2025-03-03,All Events [Unique Users],RingCentral for Microsoft Teams,0
2025-03-03,All Events [Unique Users],RingCentral for Teams,4
2025-03-03,All Events [Unique Users],RingCentral,5249
2025-03-03,All Events [Unique Users],RingCentralForTeams,108386
2025-03-03,All Events [Unique Users],RingExForGoogle,1
2025-03-03,All Events [Unique Users],RoomsController,439
2025-03-03,All Events [Unique Users],RoomsHost RCVideo,1
2025-03-03,All Events [Unique Users],RoomsHost,336
2025-03-03,All Events [Unique Users],TELUS Business Connect for Teams,0
2025-03-03,All Events [Unique Users],Unify Office,1203
2025-03-03,All Events [Unique Users],UnifyOfficeDesktop,7481
2025-03-03,All Events [Unique Users],UnifyOfficeMobile,2480
2025-03-03,All Events [Unique Users],UnifyOfficeWeb,351
2025-03-03,All Events [Unique Users],VodafoneBusinessDesktop,15423
2025-03-03,All Events [Unique Users],VodafoneBusinessMobile,17491
2025-03-03,All Events [Unique Users],VodafoneBusinessWeb,1086
2025-03-10,All Events [Unique Users],AT&T Office@Hand for Teams,0
2025-03-10,All Events [Unique Users],AvayaCloudDesktop,73565
2025-03-10,All Events [Unique Users],AvayaCloudMobile,46002
2025-03-10,All Events [Unique Users],AvayaCloudOfficeForGoogle,0
2025-03-10,All Events [Unique Users],AvayaCloudOfficeForTeams,1270
2025-03-10,All Events [Unique Users],AvayaCloudWeb,6297
2025-03-10,All Events [Unique Users],BT Cloud Work for Teams,0
2025-03-10,All Events [Unique Users],BTCloudWorkDesktop,19060
2025-03-10,All Events [Unique Users],BTCloudWorkForTeams,1995
2025-03-10,All Events [Unique Users],BTCloudWorkMobile,21421
2025-03-10,All Events [Unique Users],BTCloudWorkWeb,1111
2025-03-10,All Events [Unique Users],BusinessConnectDesktop,32713
2025-03-10,All Events [Unique Users],BusinessConnectForTeams,2994
2025-03-10,All Events [Unique Users],BusinessConnectMobile,46466
2025-03-10,All Events [Unique Users],BusinessConnectWeb,2588
2025-03-10,All Events [Unique Users],OfficeAtHandDesktop,42119
2025-03-10,All Events [Unique Users],OfficeAtHandForTeams,1668
2025-03-10,All Events [Unique Users],OfficeAtHandMobile,41275
2025-03-10,All Events [Unique Users],OfficeAtHandWeb,4229
2025-03-10,All Events [Unique Users],RCAppBizDesktop,364
2025-03-10,All Events [Unique Users],RCAppBizWeb,31
2025-03-10,All Events [Unique Users],RCAppClassicDesktop,0
2025-03-10,All Events [Unique Users],RCAppClassicWeb,0
2025-03-10,All Events [Unique Users],RCAppDesktoP,0
2025-03-10,All Events [Unique Users],RCAppDesktop,1365858
2025-03-10,All Events [Unique Users],RCAppMobile,1071471
2025-03-10,All Events [Unique Users],RCAppSoloMobile,0
2025-03-10,All Events [Unique Users],RCAppWeb,182430
2025-03-10,All Events [Unique Users],RCIntuneAppMobile,4955
2025-03-10,All Events [Unique Users],RCSoloAppMobile,11
2025-03-10,All Events [Unique Users],RainbowOfficeDesktop,0
2025-03-10,All Events [Unique Users],RainbowOfficeMobile,0
2025-03-10,All Events [Unique Users],RainbowOfficeWeb,0
2025-03-10,All Events [Unique Users],RingCentral for Microsoft Teams,0
2025-03-10,All Events [Unique Users],RingCentral for Teams,9
2025-03-10,All Events [Unique Users],RingCentral,4570
2025-03-10,All Events [Unique Users],RingCentralForTeams,111684
2025-03-10,All Events [Unique Users],RingExForGoogle,1
2025-03-10,All Events [Unique Users],RoomsController,444
2025-03-10,All Events [Unique Users],RoomsHost RCVideo,1
2025-03-10,All Events [Unique Users],RoomsHost,339
2025-03-10,All Events [Unique Users],TELUS Business Connect for Teams,1
2025-03-10,All Events [Unique Users],Unify Office,1215
2025-03-10,All Events [Unique Users],UnifyOfficeDesktop,7581
2025-03-10,All Events [Unique Users],UnifyOfficeMobile,2524
2025-03-10,All Events [Unique Users],UnifyOfficeWeb,341
2025-03-10,All Events [Unique Users],VodafoneBusinessDesktop,15612
2025-03-10,All Events [Unique Users],VodafoneBusinessMobile,17819
2025-03-10,All Events [Unique Users],VodafoneBusinessWeb,1178
2025-03-17,All Events [Unique Users],AT&T Office@Hand for Teams,0
2025-03-17,All Events [Unique Users],AvayaCloudDesktop,74826
2025-03-17,All Events [Unique Users],AvayaCloudMobile,45981
2025-03-17,All Events [Unique Users],AvayaCloudOfficeForGoogle,0
2025-03-17,All Events [Unique Users],AvayaCloudOfficeForTeams,1296
2025-03-17,All Events [Unique Users],AvayaCloudWeb,6334
2025-03-17,All Events [Unique Users],BT Cloud Work for Teams,0
2025-03-17,All Events [Unique Users],BTCloudWorkDesktop,19245
2025-03-17,All Events [Unique Users],BTCloudWorkForTeams,2038
2025-03-17,All Events [Unique Users],BTCloudWorkMobile,21332
2025-03-17,All Events [Unique Users],BTCloudWorkWeb,1107
2025-03-17,All Events [Unique Users],BusinessConnectDesktop,33038
2025-03-17,All Events [Unique Users],BusinessConnectForTeams,3023
2025-03-17,All Events [Unique Users],BusinessConnectMobile,46995
2025-03-17,All Events [Unique Users],BusinessConnectWeb,2869
2025-03-17,All Events [Unique Users],OfficeAtHandDesktop,43225
2025-03-17,All Events [Unique Users],OfficeAtHandForTeams,1675
2025-03-17,All Events [Unique Users],OfficeAtHandMobile,41212
2025-03-17,All Events [Unique Users],OfficeAtHandWeb,4345
2025-03-17,All Events [Unique Users],RCAppBizDesktop,382
2025-03-17,All Events [Unique Users],RCAppBizWeb,41
2025-03-17,All Events [Unique Users],RCAppClassicDesktop,0
2025-03-17,All Events [Unique Users],RCAppClassicWeb,0
2025-03-17,All Events [Unique Users],RCAppDesktoP,0
2025-03-17,All Events [Unique Users],RCAppDesktop,1346773
2025-03-17,All Events [Unique Users],RCAppMobile,1073626
2025-03-17,All Events [Unique Users],RCAppSoloMobile,0
2025-03-17,All Events [Unique Users],RCAppWeb,182587
2025-03-17,All Events [Unique Users],RCIntuneAppMobile,4987
2025-03-17,All Events [Unique Users],RCSoloAppMobile,17
2025-03-17,All Events [Unique Users],RainbowOfficeDesktop,1
2025-03-17,All Events [Unique Users],RainbowOfficeMobile,1
2025-03-17,All Events [Unique Users],RainbowOfficeWeb,0
2025-03-17,All Events [Unique Users],RingCentral for Microsoft Teams,0
2025-03-17,All Events [Unique Users],RingCentral for Teams,4
2025-03-17,All Events [Unique Users],RingCentral,4094
2025-03-17,All Events [Unique Users],RingCentralForTeams,112467
2025-03-17,All Events [Unique Users],RingExForGoogle,2
2025-03-17,All Events [Unique Users],RoomsController,446
2025-03-17,All Events [Unique Users],RoomsHost RCVideo,1
2025-03-17,All Events [Unique Users],RoomsHost,322
2025-03-17,All Events [Unique Users],TELUS Business Connect for Teams,3
2025-03-17,All Events [Unique Users],Unify Office,1157
2025-03-17,All Events [Unique Users],UnifyOfficeDesktop,7225
2025-03-17,All Events [Unique Users],UnifyOfficeMobile,2465
2025-03-17,All Events [Unique Users],UnifyOfficeWeb,321
2025-03-17,All Events [Unique Users],VodafoneBusinessDesktop,15254
2025-03-17,All Events [Unique Users],VodafoneBusinessMobile,17989
2025-03-17,All Events [Unique Users],VodafoneBusinessWeb,1110
2025-03-24,All Events [Unique Users],AT&T Office@Hand for Teams,0
2025-03-24,All Events [Unique Users],AvayaCloudDesktop,71646
2025-03-24,All Events [Unique Users],AvayaCloudMobile,46034
2025-03-24,All Events [Unique Users],AvayaCloudOfficeForGoogle,0
2025-03-24,All Events [Unique Users],AvayaCloudOfficeForTeams,1708
2025-03-24,All Events [Unique Users],AvayaCloudWeb,6481
2025-03-24,All Events [Unique Users],BT Cloud Work for Teams,1
2025-03-24,All Events [Unique Users],BTCloudWorkDesktop,18822
2025-03-24,All Events [Unique Users],BTCloudWorkForTeams,2058
2025-03-24,All Events [Unique Users],BTCloudWorkMobile,21471
2025-03-24,All Events [Unique Users],BTCloudWorkWeb,1127
2025-03-24,All Events [Unique Users],BusinessConnectDesktop,31670
2025-03-24,All Events [Unique Users],BusinessConnectForTeams,3057
2025-03-24,All Events [Unique Users],BusinessConnectMobile,47189
2025-03-24,All Events [Unique Users],BusinessConnectWeb,2630
2025-03-24,All Events [Unique Users],OfficeAtHandDesktop,40849
2025-03-24,All Events [Unique Users],OfficeAtHandForTeams,1717
2025-03-24,All Events [Unique Users],OfficeAtHandMobile,41348
2025-03-24,All Events [Unique Users],OfficeAtHandWeb,4302
2025-03-24,All Events [Unique Users],RCAppBizDesktop,373
2025-03-24,All Events [Unique Users],RCAppBizWeb,36
2025-03-24,All Events [Unique Users],RCAppClassicDesktop,0
2025-03-24,All Events [Unique Users],RCAppClassicWeb,0
2025-03-24,All Events [Unique Users],RCAppDesktoP,0
2025-03-24,All Events [Unique Users],RCAppDesktop,1358657
2025-03-24,All Events [Unique Users],RCAppMobile,1073547
2025-03-24,All Events [Unique Users],RCAppSoloMobile,0
2025-03-24,All Events [Unique Users],RCAppWeb,180873
2025-03-24,All Events [Unique Users],RCIntuneAppMobile,5031
2025-03-24,All Events [Unique Users],RCSoloAppMobile,3
2025-03-24,All Events [Unique Users],RainbowOfficeDesktop,0
2025-03-24,All Events [Unique Users],RainbowOfficeMobile,0
2025-03-24,All Events [Unique Users],RainbowOfficeWeb,0
2025-03-24,All Events [Unique Users],RingCentral for Microsoft Teams,0
2025-03-24,All Events [Unique Users],RingCentral for Teams,1
2025-03-24,All Events [Unique Users],RingCentral,3605
2025-03-24,All Events [Unique Users],RingCentralForTeams,112678
2025-03-24,All Events [Unique Users],RingExForGoogle,1
2025-03-24,All Events [Unique Users],RoomsController,438
2025-03-24,All Events [Unique Users],RoomsHost RCVideo,0
2025-03-24,All Events [Unique Users],RoomsHost,319
2025-03-24,All Events [Unique Users],TELUS Business Connect for Teams,0
2025-03-24,All Events [Unique Users],Unify Office,892
2025-03-24,All Events [Unique Users],UnifyOfficeDesktop,3274
2025-03-24,All Events [Unique Users],UnifyOfficeMobile,1706
2025-03-24,All Events [Unique Users],UnifyOfficeWeb,261
2025-03-24,All Events [Unique Users],VodafoneBusinessDesktop,15365
2025-03-24,All Events [Unique Users],VodafoneBusinessMobile,18184
2025-03-24,All Events [Unique Users],VodafoneBusinessWeb,1084
2025-03-31,All Events [Unique Users],AT&T Office@Hand for Teams,0
2025-03-31,All Events [Unique Users],AvayaCloudDesktop,70897
2025-03-31,All Events [Unique Users],AvayaCloudMobile,45831
2025-03-31,All Events [Unique Users],AvayaCloudOfficeForGoogle,0
2025-03-31,All Events [Unique Users],AvayaCloudOfficeForTeams,2685
2025-03-31,All Events [Unique Users],AvayaCloudWeb,6272
2025-03-31,All Events [Unique Users],BT Cloud Work for Teams,0
2025-03-31,All Events [Unique Users],BTCloudWorkDesktop,19048
2025-03-31,All Events [Unique Users],BTCloudWorkForTeams,2068
2025-03-31,All Events [Unique Users],BTCloudWorkMobile,21369
2025-03-31,All Events [Unique Users],BTCloudWorkWeb,1148
2025-03-31,All Events [Unique Users],BusinessConnectDesktop,31801
2025-03-31,All Events [Unique Users],BusinessConnectForTeams,3078
2025-03-31,All Events [Unique Users],BusinessConnectMobile,47348
2025-03-31,All Events [Unique Users],BusinessConnectWeb,2641
2025-03-31,All Events [Unique Users],OfficeAtHandDesktop,40513
2025-03-31,All Events [Unique Users],OfficeAtHandForTeams,1691
2025-03-31,All Events [Unique Users],OfficeAtHandMobile,41405
2025-03-31,All Events [Unique Users],OfficeAtHandWeb,4350
2025-03-31,All Events [Unique Users],RCAppBizDesktop,343
2025-03-31,All Events [Unique Users],RCAppBizWeb,64
2025-03-31,All Events [Unique Users],RCAppClassicDesktop,0
2025-03-31,All Events [Unique Users],RCAppClassicWeb,0
2025-03-31,All Events [Unique Users],RCAppDesktoP,0
2025-03-31,All Events [Unique Users],RCAppDesktop,1349532
2025-03-31,All Events [Unique Users],RCAppMobile,1076815
2025-03-31,All Events [Unique Users],RCAppSoloMobile,0
2025-03-31,All Events [Unique Users],RCAppWeb,181040
2025-03-31,All Events [Unique Users],RCIntuneAppMobile,5068
2025-03-31,All Events [Unique Users],RCSoloAppMobile,8
2025-03-31,All Events [Unique Users],RainbowOfficeDesktop,0
2025-03-31,All Events [Unique Users],RainbowOfficeMobile,0
2025-03-31,All Events [Unique Users],RainbowOfficeWeb,0
2025-03-31,All Events [Unique Users],RingCentral for Microsoft Teams,0
